,reviewerID,asin,overall,unixReviewTime,fullReview,itemMetadata
202,A105188E1HFWRX,B00970FKQ8,5,1354233600,"Review summary: Fantastic. Review corpus: This is a great song, because the lyrics could be filthy, but you would never know it, because very little of the song is in English. I believe most of it is Korean. The dance to this song is epic.",
203,A105188E1HFWRX,B009VLXO16,5,1361491200,Review summary: Red. Review corpus: This is a really great song. I love how she uses the different colors in it. the song is very catchy.,
204,A105188E1HFWRX,B009Y4FXT6,5,1361491200,"Review summary: Better Dig Two. Review corpus: I heard Better Dig Two on the radio and loved it instantly. The Band Perry is an awesome band.  I'm still trying to figure out what exactly the songs about though, on one hand she loves this guy so much that if he went before she did she would tell the grave digger that he better dig two, but on the other hand it sounds like she's threatening him. So I dunno, but it's still a great song.",
205,A10613AZVJSR1F,9721717150,5,1358726400,Review summary: Great CD. Review corpus: Very good live CD by AC / DC. Would recommend any AC / DC fan to buy. Will enjoy listening.,
206,A10613AZVJSR1F,B00137VAT4,5,1365033600,Review summary: Great Song. Review corpus: On of the all time greats from Aerosmith. Would highly recommend to anyone. This is why Aerosmith is on of the greatest rock bands ever.,
207,A10613AZVJSR1F,B00B59OY48,5,1362441600,Review summary: Fantastic. Review corpus: This is the best cover of the song since the original. I would highly recommend it to any Led Zepplin fans.,
208,A10613AZVJSR1F,B00FY3JV8A,5,1358726400,Review summary: CD. Review corpus: A great Rolling Stones CD. You'll love all the old songs as well as the new songs great listing .,Item name: GRRR! [5 CD Super Deluxe] Box set Edition by The Rolling Stones (2012) Audio CD.
209,A1063L1ALPA9WZ,B001226IAG,5,1412467200,Review summary: Five Stars. Review corpus: Why would I buy a song I didn't like?,
210,A1063L1ALPA9WZ,B0013TVZTC,5,1420070400,Review summary: Five Stars. Review corpus: Good song.,
211,A1063L1ALPA9WZ,B004QNMMEO,5,1412467200,Review summary: Five Stars. Review corpus: Why would I buy a song I didn't like?,
212,A1063L1ALPA9WZ,B005DOJAC2,5,1412467200,Review summary: Five Stars. Review corpus: Why would I buy a song I don't like?,
213,A1063L1ALPA9WZ,B005LMEFEY,5,1412467200,Review summary: Five Stars. Review corpus: Why would I buy a song I didn't like?,
214,A1063L1ALPA9WZ,B007JOM5XA,5,1412467200,Review summary: Five Stars. Review corpus: Why would I buy a song I didn't like?,
215,A1063L1ALPA9WZ,B0083EYC4A,5,1412467200,Review summary: Five Stars. Review corpus: Why would I buy a song I didn't like?,
216,A1063L1ALPA9WZ,B00B6N69TQ,5,1412467200,Review summary: Five Stars. Review corpus: Why would I buy a song I didn't like?,
217,A1063L1ALPA9WZ,B00CP2Z6XW,5,1420070400,Review summary: Five Stars. Review corpus: Good song.,
218,A1063L1ALPA9WZ,B00HZFDNLG,5,1412467200,Review summary: Five Stars. Review corpus: Why would I buy a song I didn't like?,
219,A1063WNMC368BK,B000V8CBB2,4,1459468800,Review summary: Four Stars. Review corpus: good song,
220,A1063WNMC368BK,B000W1QVYG,5,1459468800,Review summary: Five Stars. Review corpus: great band,
221,A1063WNMC368BK,B0011Z3FYG,5,1459468800,Review summary: Five Stars. Review corpus: great,
222,A1063WNMC368BK,B00136JL8W,5,1459468800,Review summary: Five Stars. Review corpus: good,
223,A1063WNMC368BK,B00136NE62,4,1459468800,Review summary: Four Stars. Review corpus: good,
224,A1063WNMC368BK,B00137QWWY,5,1459468800,Review summary: Five Stars. Review corpus: great song,
225,A1063WNMC368BK,B0070PUXSC,5,1459468800,Review summary: Five Stars. Review corpus: great band,
226,A1063WNMC368BK,B00O75QDWS,5,1459468800,Review summary: Five Stars. Review corpus: the best,
227,A1068Y432OYVO5,B000WH2CS4,5,1407456000,Review summary: Great song. Review corpus: My kind of music...can't go wrong with this one! They don't make them like this any more.,
228,A1068Y432OYVO5,B000WH982C,5,1407456000,Review summary: Great song!. Review corpus: I sure miss The Dells and this kind of music. Thank goodness I can create my own CD with some of my most favorites!,
229,A1068Y432OYVO5,B00122HRNI,5,1407456000,"Review summary: Love this music!. Review corpus: This one is a classic and I had to have it for my collection of smooth, easy, laid-back tracks.",
230,A1068Y432OYVO5,B00127785A,5,1383523200,Review summary: Pleasant and soothing music. Review corpus: Truly a relaxing piece of music for de-stressing and relaxation. I will definitely use this to help with my sleep.,
231,A1068Y432OYVO5,B001GDYPDI,5,1407456000,"Review summary: Great music!. Review corpus: Love it! In my opinion, this is one of the best songs from the Four Tops.",
232,A1068Y432OYVO5,B001K5AAJA,5,1402185600,Review summary: Have loved it for months!. Review corpus: I have used this CD every night for approximately 4-6 months now. Talk about a great sleep aid! It works and most everything of Joe Baker's sounds just like the real thing! His CD's are the best!,
233,A1068Y432OYVO5,B001QTQFXA,5,1402185600,Review summary: Another way to rest and meditate. Review corpus: I just woke up from a very restful sleep after using my Ocean Waves CD all night. I normally use Joe Baker's Rain for Sleeping and Relaxation and I wanted something different for a change of pace. I probably enjoyed the Ocean Waves as much if not more than the rain. I did not notice the lag between tracks as much probably because the Ocean Waves are not continuous. There is an ebb and flow and the change of tracks must have tied right in to all of that. This truly does sound authentic and definitely worth the $0.99 for the download. I don't think anyone would regret this purchase.,
234,A107OPFJV11RKO,B000W05EGI,5,1423699200,"Review summary: Lost Gem found  again. Review corpus: I was watching a movie a couple of weeks ago and this song was part of it's Soundtrack. This was a song that I used to listen to quite a bit as a young man and it was a  song that was forgotten about when I switched to listening to CD's. I had the Album but never bought the CD. This is a great love song that relies heavily on Electronic Synthesizers. Being a hopeless romantic I related to the lyrics, I always felt I was in love but didn't want to show it. ( It was really lust and most women knew it). I'm glad I have  this  song back in my library.",
235,A107OPFJV11RKO,B000W1MDPW,5,1425600000,Review summary: Dance the body. Review corpus: We originally bought this CD 15 years ago. My wife and I had just got promotions and we listened to the CD to remind us to enjoy life and not get too wrapped up in our careers. I cant find the CD now but I wanted to own the song again. Were both retired now and weve been dealing with some heavy duty health issues. Now more than ever we need to be reminded just how precious and short life is.,
236,A107OPFJV11RKO,B000WH2CS4,5,1427500800,"Review summary: A classic. Review corpus: This is a great song, I used to listen to it when I was younger. I was listening to my I-Pod the other day and this song by another artist came on, she did a nice job but it doesn't compare to the Dells version. I have this on vinyl and I played it so much it was full of scratches, it's nice to hear it minus the scratches. This brings back memories, a great buy.",
237,A107OPFJV11RKO,B0043ZDFEQ,5,1396742400,"Review summary: !!!WOW!!!!. Review corpus: Before Superbowl 48 I never heard of Bruno Mars. Then his Halftime performance. !WOW! He describes it best ""NAILED IT"". After the game I orderd his 2 CD's and he nailed it with them also. His voice is a Gritty Tenor, nice range and a Silky Soulful texture. He does not muffle his lyrics, you understand everything he say and you want to understand what he is saying. They are more than cute Hooks they are real life Rhapsodies of a Romantic. Oh so refreshing. If these guys can steer clear of the trappings that go with fame and fortune they should have a long and successful career.",
238,A107OPFJV11RKO,B00JLJ185C,5,1425600000,"Review summary: Nice Ballad. Review corpus: I bought this song for my wife. Our daughter told us about the song several months ago and my wife fell in love with it. Its a nice song that seems to be headed for Classic status. Weve seen Ed Sheeran on TV several times doing the song and its a crowd favorite. Nice melody and lyrics, if I think about the song the Darling I will be loving you till were seventy will be stuck in my head the rest of the day.",
239,A107OPFJV11RKO,B00R4PKGYE,5,1446336000,"Review summary: Nice song. Review corpus: I heard this song on Pandora and fell in love with it. Rolling Stone has an article in this months issue about Abel Tesfaye, interesting young man. Once I have time some time I plan to go to YouTube and see if there is any more of his music I like.",
240,A107OPFJV11RKO,B00RDEZD6C,5,1425168000,"Review summary: In Deep. Review corpus: Empire has got its hooks in me, I like the story line, I like the characters, I love Cookie and I really love the music. The first couple of episodes I couldn't decide which songs I wanted to buy. When my wife told me she read there was going to be a soundtrack available after season one ended I decided to wait for it. Then in episode seven Jussie and Yazz performed live in the Moment and I couldn't take anymore, I went to Amazon and bought six of the songs I liked from various episodes. It wasn't so much the song, I had heard it before because it was part of an earlier episode; it was the way they weaved the song into what was going on. It was the start of Empire Records IPO party, all these luxury cars are pulling up, Jussie and Yazz are outside in the cold and they start singing live in the Moment, for me the energy was unbelievable. This is what I love about the show; You get a glimpse at the ultra rich and powerful, people that play by rules they make, there are provocative characters that have layers you rarely see on Network TV, there is the dysfunction that is everyday life but magnified because of the power the characters wield and then there is this great music that puts an explanation point on everything that is happening. With this song there is a message I can strongly relate to. For so many years my life has been about planning for the future, now that most of my friends and family members are dead or have illnesss that limit their ability to function the way they once did I embrace every moment Im alive. I not only live in the now I say yes to life and not just any life but life by design. Ive let go, I let this energy I cant understand and don't want to understand lead me in this dance of life. I have no fear because that which it is, is  what I am and that which I am is what it is, it is what I was before I was born and what I will be when I die, it is the Architect of this journey Im on. I plan to enjoy and live in every moment I have left allotted to me.",
241,A107OPFJV11RKO,B00RDEZFN8,5,1425600000,"Review summary: Itch you cant scratch. Review corpus: This is another great song from the Empire series. The song features the talented Actor and Singer Jussie Smollett, Jussies character is singing about his relationship with his on screen Father. His Father has issues with him being Gay, but whats nice about the song is that everyone can relate to it. Whether its a Family member, a companion or a friend everyone has been in a relationship where no matter how much you give its not good enough. The relationship creates a void thats like an itch you cant scratch. Jussies character decides to get his Fathers attention by becoming a bigger star than he was. Most of us though just get to a point where we stop trying. We realize that we are beautiful and the problem is with the other person. This seems to be what Jussies character is starting to realize.",
242,A107OPFJV11RKO,B00TAJX5PY,5,1425081600,"Review summary: Lady sings the Blues. Review corpus: I never would have thought Id buy a Courtney Love song, I didn't even know she was a singer.  This goes to show just how awesome the Empire series is. She does two songs for the show and both are nice. I bought Walk out on me because of its gritty Blues style. The song reminds me of Billie Holiday and so does the Elle Dallas character she plays on the show (Ive read that the Elle role was modeled after Whitney Houston, whose life was similar to Billies). The Elle character, Whitney and Billie typifies two of the many themes you see throughout the Empire series, the dual nature of dysfunction and collapse. Billie Holidays greatness came from the dysfunction of her experience just as Empire records and Elle Dallass greatness came from the dysfunction of their experience. This same dysfunction led to the collapse of Elle and Billies career and could lead to the collapse of Empire records. With Billies collapse there was death and with Elles there is rebirth.  The dual nature of dysfunction is becoming more evident in our everyday world now days. We have an intricate and interconnected world village that has achieved greatness that has never been seen before. Weve created synthetic foods and life, weve gone to the Moon, and created widgets for just about anything we desire. Whats becoming more evident though is there seems to be a collapse underway, whether its the terrorist threat (real or manufactured), the extreme and erratic weather patterns, the health epidemic of diseases that never existed a hundred years ago, countries teetering on default or the cons and shams thats trying to take what little money we have to finance a system that is bankrupt, there is an elephant in the room thats becoming ever harder to ignore. Anyways this is a nice song.",
243,A107OPFJV11RKO,B00TINQ9C8,5,1426032000,"Review summary: A+. Review corpus: I have most of these songs on MP3 but I wanted them on CD also. I want to be able to listen to the soundtrack by itself whenever I want.  Whats nice about the CD, the songs relate to episodes from the Empire series but if you have never seen the show you can still enjoy the music. I like the fact that I can listen to Rap songs that don't have the profanity and theres no reference to killing or selling drugs. I don't care that the Rap isn't hardcore. I grew up poor in a single parent household, my sister and I had to fend for ourselves while our mother was working to provide for us. I refuse to let this define who I am and Im not going to live my life with an attitude because of it. It is a reference point, its the dysfunction I was born into and the dysfunction Ive tried to remove from my life. I can also relate to the message in the songs especially the ones by Jussie Smollett. A lot of Jussies songs are about his character Jamals journey to self awareness and acceptance. These songs describe my journey also, all my life Ive been told I wasn't GOOD ENOUGH because my situation didn't fit into the rigid cookie cutter mold that is considered wholesome and normal.  I make NO APOLOGIES for who or what I am. That which I am is that which is SO BEAUTIFUL. I say yes to life, I embrace life and I LIVE LIFE IN THE MOMENT. I have the spirit and will of a Falcon; I have the spirit of a CONQUEROR. This CD like the Empire series is quality entertainment and if you remove the layers there is a powerful message in both.",
244,A107OPFJV11RKO,B00TINQKX6,5,1425859200,"Review summary: Wow. Review corpus: The quality of music on the Empire series is unbelievable. This duet is as good as any Ive heard before. Estelle and Jussies voices complement each other, wherever Estelle takes the song Jussie is right there with her. The melody and lyrics flow effortlessly. Matter of fact who is writing these lyrics? Im so into the message. All my life Ive been told you cant win because you're on the losing team. Ive refused to accept this and while my friends were protesting for their piece of the Pie I was on my Soap-Box telling anyone who would listen, there is something wrong with a system that requires one person to be down so another person can be on top. Ive had no problem going to battle with an unbeatable foe because I believe my cause goes beyond good and evil. I consider my cause a noble one Life by Design. Now that the dust is starting to settle and the smoke is disappearing I realize this time I did ring the bell, this time I made a rhyme. In a time when being a victim is whats vogue, when people make excuses for their failures before they even try to succeed, we need more Conquerors.",
245,A107OPFJV11RKO,B00TV957BS,5,1425945600,"Review summary: Nice Ballad. Review corpus: The Falsetto on this song ranks up there with the Heavyweights. Jussie Smollett has done three Ballads for Empire and all of them are nice. They are the fun type of Ballads, the time is right let me get you in the mood type Ballads. Im waiting for Jussie to sing a silky soulful timeless love song Ballad. The Ive been in enough bad relationships to know this is the real thing Ballad. The I got your message in a bottle and saw your smoke signals Ballad. The Darling I will be loving you always and forever or until we are seventy Ballad. Maybe he will have it on the CD hes working on, I know he has it in him.",
246,A108201BW9WFZP,B00136JOVG,1,1390608000,"Review summary: Pressure?. Review corpus: Where is Pressure?

You kidding me?

Only my favorite Billy Joel song ever!

Can't believe they left that off - glaring omission.

I'll pass.",
247,A108201BW9WFZP,B001NCR4OO,5,1374624000,"Review summary: Zombie's hidden gem - maybe his best. Review corpus: I bought this because I liked playing Devil's Rejects on the jukebox and loved that song - And I thought I'd give the whole thing a listen - WOW!  This cd is right up my alley.  Don't know why it isn't more popular - I think some people look at the cover and think it isn't really a Rob Zombie album and it scares them away, seriously - why do I think that?  because the cover almost scared me away and I was like, ""This isn't Rob Zombie - or it's some different stuff he tried.""  I seriously think it is the Black and White - non-cartoonish barebones cover.  And what an appropriate cover that reflects the music inside.  Zombie is great on this - it is DEFINITELY Rob Zombie-ish - but some of his best song-writing.  It is a moody album, with great lyrics and an angry depressed sound that I love.  It is just song after song that I love.  It IS barebones and moody - but great songs and they rock - great feel and aura.  I think it is some of his best work.  Like I say - it is a hidden gem.  Hell doesn't want me, Hell doesn't need me!",
248,A108201BW9WFZP,B00K5WZM4M,5,1428537600,"Review summary: One of my favorite songs of all time!. Review corpus: Definitely in my top 10 of my favorite songs of all time - always loved this.  One thing - THIS is the one to buy if you are buying for your iPod. I bought this song from that other Frida album and it was softer and didn't sound as good.  So I thought I'd try this for the price and see if it was better. OMG this sounds so good.  Glad I got this one.  So if you are thinking of buying this song, don't get it from an 80s compilation album or the other Frida albums.....THIS is the one to get.  Sounds awesome!",
249,A108201BW9WFZP,B00SYTFYP0,5,1428710400,"Review summary: Better than it's getting credit for!. Review corpus: Well, I saw Van Halen on Ellen and both nights on Jimmy.  I love it because I'm all about Eddie's guitar playing and Alex's drums.  Diamond Dave is entertaining to watch while listening to the jamming.  But this cd was better than I thought it'd be.  In fact, it's quite excellent.  Surprisingly, David's vocals are good on a lot of the songs.  The highlights are Dance the Night Away and Romeo Delight.  Great stuff.  David has flashes where he sounds like his old self.  I just don't think he can maintain it all the time - but why complain?  It is cool having Eddie and David together again.  I am going to se them this summer - I paid for a little bit cheaper seats and am a little back, but I want to be there.  I have never seen VH with Dave.  There are worse ways to spend a summer evening than listening to Eddie's masterful guitar work, and Diamond Dave jumping around with that big grin on his face.  These guys aren't 20 anymore.  Just enjoy it for what it is and quit complaining.  Eddie is the most influential guitarist in history along with Hendrix.  Enjoy it.  But bottom line, this cd is far better than it is getting credit for.  Oh, and Wolfgang does fine.  Yeah, I like Michael Anthony.  But give this kid credit and don't blame him for Michael not being there.  And the background vocals sound very good on this cd.  Wolfgang does a good job.  He's Eddie's kid.  Have some respect.",
250,A108SSM7YMMTOM,B000QOMANK,5,1398816000,"Review summary: Timeless, unforgettable, and entertaining. Review corpus: Another Master of entertainment we shall never ever forget. Inspiring and delightful. Makes you smile every time you hear him and ashamed of how you concern yourself with your own meager problems when you remember how he overcame so much at that time.",
251,A108SSM7YMMTOM,B000S3W3Z4,5,1436745600,Review summary: No words necessary.. Who doesn't know this one .... Review corpus: No words necessary..Who doesn't know this one?,
252,A108SSM7YMMTOM,B0012468WC,5,1341705600,"Review summary: Garys Boat. Review corpus: This is a perfect theme song for my sons sailboat. I gave his boat the name ""Breezin"" because my sailboats name was ""Gust-o"". George Benson's Breezin is the perfect background music for sailing.",
253,A108SSM7YMMTOM,B00137XE66,5,1429747200,"Review summary: A Rock and Roll song that brings the house down.. Review corpus: A song that has been sung a long time by bass player Tommy Yates from the band ""Remedy"" in SW Florida.  My son, Gary Barton is the drummer/business contact and Mark Chang is the lead guitarist. Inspirational and heart rendering rock and roll song that  brings out emotions in people they didn't know they had.",
254,A108SSM7YMMTOM,B0013ABPGY,5,1402963200,Review summary: Inspiration for all time and ages. Review corpus: The perfect voice for this timeless piece..something all children (and adults) can relate to...remember...dream about. Just couldn't be better. Period.,
255,A108SSM7YMMTOM,B0018CEL68,5,1375574400,"Review summary: Another ""feel good"" song. Review corpus: When you want music to make people ""forget about life for awhile"" as Billy Joel says, this song delivers. A ""Cheers"" kind of theme.",
256,A108SSM7YMMTOM,B001IAOQOW,5,1355875200,"Review summary: TIME IN A BOTTLE  JIM CROCE. Review corpus: TITLE:
Time in a bottle Jim Croce.

Timeless. for all ages everywhere. Very emotional and this song will never die. That's it",
257,A108VA9MZYBXZ6,B000W1M56O,5,1444176000,Review summary: fell in love with it immediately. Review corpus: Rececently heard this song on a late night program..fell in love with it immediately..awesome!!,
258,A108VA9MZYBXZ6,B00137QMFG,5,1444176000,Review summary: Five Stars. Review corpus: Very awesome song that probably everyone has heard at least once in their lifetime...you should get it too.,
259,A108VA9MZYBXZ6,B00137SPH4,5,1444176000,Review summary: Five Stars. Review corpus: Very awesome song that probably everyone has heard at least once in their lifetime...you should get it too.,
260,A108VA9MZYBXZ6,B007LE341K,5,1447718400,Review summary: Love it.. Review corpus: ..I gotta admit..that there is something very sexy about her voice..i dunno..maybe i'm just a romantic.,
261,A108VA9MZYBXZ6,B008U8I380,5,1447718400,Review summary: OG..it's alright.. Review corpus: a Must for any music library.,
262,A108VA9MZYBXZ6,B00AN93Q0O,5,1444176000,Review summary: I wish these guys were around when I was a .... Review corpus: I wish these guys were around when I was a kid...I definitely would have gone to see them in concert..cause their music is  phenomenal. Twenty One Pilots are the real deal.,
263,A108VA9MZYBXZ6,B00UC9EXKW,5,1447718400,Review summary: Get all their music..you won't regret it.. Review corpus: Twenty One Pilots has some heavyweight music..these guys ROCK!!,
264,A10ADY0N5QKCHQ,B000VZUIAQ,5,1463788800,"Review summary: Five Stars. Review corpus: Love this song, love the group.",
265,A10ADY0N5QKCHQ,B000W1774O,5,1474243200,Review summary: Five Stars. Review corpus: Really love this song from Johnny Cash.,
266,A10ADY0N5QKCHQ,B00124FF08,4,1465257600,Review summary: Four Stars. Review corpus: Great Music.,
267,A10ADY0N5QKCHQ,B00136NNN6,5,1462406400,Review summary: Five Stars. Review corpus: Who doesn't like ELO? There youtube video is great,
268,A10ADY0N5QKCHQ,B00137G7SS,5,1462406400,Review summary: Five Stars. Review corpus: great song,
269,A10ADY0N5QKCHQ,B0013JWOZG,5,1462406400,Review summary: Five Stars. Review corpus: Loved this show.,
270,A10ADY0N5QKCHQ,B001AUEMFS,5,1462406400,Review summary: Five Stars. Review corpus: Love the group and their music.,
271,A10ADY0N5QKCHQ,B001BZFFEO,5,1464825600,Review summary: Five Stars. Review corpus: Great Songs,
272,A10ADY0N5QKCHQ,B001C3FR70,5,1464825600,Review summary: Five Stars. Review corpus: Another great songs,
273,A10ADY0N5QKCHQ,B001C3FRAM,5,1464825600,Review summary: Five Stars. Review corpus: Love this song. Love the Moody Blues.,
274,A10ADY0N5QKCHQ,B001C3L1C0,5,1462406400,Review summary: Five Stars. Review corpus: From my favorite band! Just love this song,
275,A10ADY0N5QKCHQ,B001J27EAW,5,1462406400,Review summary: Five Stars. Review corpus: Favorite song,
276,A10ADY0N5QKCHQ,B001KEHFGC,5,1464825600,Review summary: Five Stars. Review corpus: Fell in love and kept hearing this song.,
277,A10ADY0N5QKCHQ,B001KEKXH0,5,1464825600,Review summary: Five Stars. Review corpus: got to love this song,
278,A10ADY0N5QKCHQ,B001NZR8PG,5,1464825600,Review summary: Five Stars. Review corpus: Love this song. Love the Moody Blues.,
279,A10AJ9LBWE2ZZR,B001458NFY,5,1492387200,Review summary: Five Stars. Review corpus: Part of our wedding day playlist.,
280,A10AJ9LBWE2ZZR,B001KWEY18,5,1492387200,Review summary: Five Stars. Review corpus: Part of our wedding day playlist.,
281,A10AJ9LBWE2ZZR,B005NGEU0W,5,1492387200,Review summary: Five Stars. Review corpus: Part of our wedding day playlist.,
282,A10AJ9LBWE2ZZR,B019NPBFV0,5,1459382400,"Review summary: Buy this album.. Review corpus: My record came quickly and arrived in good condition, no tear out. This album is wonderful. Willie is fabulous, the Gershwin's are fabulous, together they couldn't fail. You'll be happy with this album for sure.",
283,A10AJ9LBWE2ZZR,B01B73WO3Y,5,1464220800,Review summary: Excellent work by an excllent artist!. Review corpus: Great album. You're missing out if you don't listen to it regularly.,
284,A10AKE9TAADHVV,B000TH0M02,4,1224720000,"Review summary: Very catchy. Review corpus: Music is powerful - I'd like this even if the words weren't ""Christian"" in nature... that's just lagniappe.",
285,A10AKE9TAADHVV,B0013FMDVK,5,1224720000,"Review summary: Very catchy, kinda country-pop. Review corpus: I don't like any of her other music, but I do love this song.  I had it on heavy rotation earlier this year and we still turn it up when it comes on the radio.

If you like the current country-pop style of music, you'll like it.",
286,A10AKE9TAADHVV,B00BGX1F4K,4,1224720000,"Review summary: Very catchy. Review corpus: Music is powerful - I'd like this even if the words weren't ""Christian"" in nature... that's just lagniappe.",
287,A10AKE9TAADHVV,B00MNAD3HC,5,1224720000,"Review summary: Very catchy, kinda country-pop. Review corpus: I don't like any of her other music, but I do love this song.  I had it on heavy rotation earlier this year and we still turn it up when it comes on the radio.

If you like the current country-pop style of music, you'll like it.",
288,A10APFU4SBMAM1,B000VWKK34,5,1430092800,"Review summary: Good then, good now.... Review corpus: I loved it in the 70's when our love was new. I still love it, when my Love is gone.",
289,A10APFU4SBMAM1,B000WGLKAQ,5,1426032000,"Review summary: It's a great love song. Review corpus: It's a great love song. I thought it was by Burt Bacharach, who wrote in the same time frame, and Dusty Springfield sang some of his songs, notably ""The Look of Love."" It turns out to be Italian in origin, English translation ""I, Who Can't Live Without You."" English lyrics were written for Dusty Springfield. It is considered her greatest hit. (I still prefer ""The Look of Love."")",
290,A10APFU4SBMAM1,B00137MMF0,5,1400284800,Review summary: classic. Review corpus: A beautiful song that will never grow old. Sad story set to haunting melody. Ronnie Millsaps's masterpiece. I love it.,
291,A10APFU4SBMAM1,B00137QW6A,4,1415750400,Review summary: Good sound quality. Review corpus: I downloaded this to use as some local color background music for a home movie of a Collette tour of Wyoming and South Dakota. It worked well. Good sound quality.,
292,A10APFU4SBMAM1,B0018R4HW6,5,1444953600,"Review summary: Kiss on My List is on my list.... Review corpus: One of the great recordings of the late 70's. Upbeat tune, tempo, lyrics. My favorite Hall & Oates. The remastering is well done.",
293,A10APFU4SBMAM1,B001NZE4SU,5,1430092800,"Review summary: Our song.... Review corpus: I had this on a 45 single when it was new. It became ""our song."" For 40 years, people could look and see that we were in love. When he was 80, if the song came on, we got up and danced to it.",
294,A10APFU4SBMAM1,B005UWEKZE,4,1461456000,"Review summary: Great for the young and the young at heart. Review corpus: I loved this song while watching the movie. There is nothing wrong with the recording; it's just easier to get caught up in the spirit of the song right after watching the ""victory scene"" in the movie. That I am a VERY senior adult is no doubt coloring my assessment, and the fact that at my age I like it at all speaks volumes FOR the recording.",
295,A10APFU4SBMAM1,B00HRN0C7E,5,1403395200,"Review summary: It is too good for today's society.. Review corpus: I would give this beautiful and inspirational song 15 or more stars if I could. Just knowing the situation of the singer brings tears. I am a widow, very much alone. This song reminds me that I am never truly alone. I want it sung at my funeral. What an indictment of our society that nomination for an award was rescinded because it bears the stigma of being ""religious."" God help us.",
296,A10BGN1SAE8HUZ,B00B113E0U,5,1455494400,Review summary: Five Stars. Review corpus: awesome worship music,
297,A10BGN1SAE8HUZ,B00BA5DFSI,5,1455494400,Review summary: Five Stars. Review corpus: awesome worship song,
298,A10BGN1SAE8HUZ,B00CMIUOPE,5,1455494400,Review summary: Five Stars. Review corpus: awesome worship music,
299,A10BGN1SAE8HUZ,B00EHF64Y0,5,1455494400,Review summary: Five Stars. Review corpus: awesome worship song,
300,A10BGN1SAE8HUZ,B00ISAEB5E,5,1455494400,Review summary: Five Stars. Review corpus: awesome worship music,
301,A10BGN1SAE8HUZ,B00ISAEC80,5,1455494400,Review summary: Five Stars. Review corpus: awesome worship music,
302,A10BGN1SAE8HUZ,B00JMQ2UYM,5,1455494400,Review summary: Five Stars. Review corpus: very good worship song,
303,A10BGN1SAE8HUZ,B00NW3ZGHE,5,1455494400,Review summary: Five Stars. Review corpus: awesome worship music,
304,A10BGN1SAE8HUZ,B00NYII6F6,5,1455494400,Review summary: Five Stars. Review corpus: wonderful worship song,
305,A10BGN1SAE8HUZ,B00PLQJ02C,5,1455494400,Review summary: Five Stars. Review corpus: awesome worship music,
306,A10BGN1SAE8HUZ,B00W48DUQ2,5,1441584000,"Review summary: awesome song that really gets me moving and worshipping the .... Review corpus: awesome song that really gets me moving and worshipping the Lord. was looking for an entire CD, so it must have just been a single",
307,A10BGN1SAE8HUZ,B00WB220EO,5,1455494400,Review summary: Five Stars. Review corpus: awesome worship music,
308,A10BGN1SAE8HUZ,B00YIB49FY,5,1455494400,Review summary: Five Stars. Review corpus: love it! awesome worship song,
309,A10BGN1SAE8HUZ,B012CAS28M,5,1455494400,Review summary: Five Stars. Review corpus: awesome worship music,
310,A10BGN1SAE8HUZ,B013SZK968,5,1455494400,Review summary: Five Stars. Review corpus: awesome worship song,
311,A10BGN1SAE8HUZ,B0158IALH0,5,1455494400,Review summary: Five Stars. Review corpus: awesome worship music!!,
312,A10BHYYEOT4ZG6,B000SZF1BA,5,1395964800,Review summary: Go Go Go!. Review corpus: Who can't rock out to the Go-G0's?  Especially their song Vacation.  It is so much fun.  You can have your own party in your car or wherever!.  Love'em.,
313,A10BHYYEOT4ZG6,B00137ILBY,5,1426032000,Review summary: who didn't love that ditty growing up and wishing for a mercedes .... Review corpus: who didn't love that ditty growing up and wishing for a mercedes benz?  everytime i see one today i laugh and think of that song.,
314,A10BHYYEOT4ZG6,B00OIK3SWA,5,1427587200,Review summary: i am over 50 and i enjoy a lot of today's artists but i always enjoy .... Review corpus: omgosh!  i cannot go on enough about this cd.  i am over 50 and i enjoy a lot of today's artists but i always enjoy hearing some older tunes.  Meghan has the cutest tunes on this cd and several with a doo-wop sound.  i play it over and over and will probably wear it out!,
315,A10BHYYEOT4ZG6,B00QVZ1VXI,1,1429228800,"Review summary: it was terrible. the only good song was the one they .... Review corpus: i saw this band on the ellen show and was really excited about getting the cd.  it was terrible.  the only good song was the one they sang on the show.  signed, disappointed.",
316,A10BHYYEOT4ZG6,B01GP32UUI,1,1473120000,Review summary: sad. sorry E. Review corpus: one recording too many.  sad.  sorry E.,
317,A10BPVP9KH5T7H,B00FMJJ1NG,5,1500336000,Review summary: Lindsey Stirling. Review corpus: Love her music,
318,A10BPVP9KH5T7H,B00K33OKLY,5,1500336000,Review summary: Michael W. Smith. Review corpus: Love this song,
319,A10BPVP9KH5T7H,B00MUN30O8,5,1424390400,Review summary: Five Stars. Review corpus: I love this song,
320,A10BPVP9KH5T7H,B00PLQJ02C,5,1461110400,Review summary: Five Stars. Review corpus: Love it love it,
321,A10BPVP9KH5T7H,B00SYTSD4E,5,1461110400,"Review summary: Five Stars. Review corpus: Love this song, can't get it out of my head",
322,A10BPVP9KH5T7H,B00SYTSHKY,5,1461110400,Review summary: Five Stars. Review corpus: Very good song,
323,A10BPVP9KH5T7H,B012CAS28M,5,1461110400,Review summary: Five Stars. Review corpus: Awesome song,
